"Brand","Type","Year","Model","URL"
"KTM","Motorcycle","2025","500 EXC-F Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f74f21b4bccca1c817e6a/2025-500-exc-f-chassis-parts"
"KTM","Motorcycle","2025","65 SX Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f750b1b4bccca1c817e86/2025-65-sx-chassis-parts"
"KTM","Motorcycle","2025","65 SX Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f751c1b4bccca1c817e9b/2025-65-sx-engine-parts"
"KTM","Motorcycle","2025","SX-E 2 Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f752a1b4bccca1c817eaa/2025-sx-e-2-chassis-parts"
"KTM","Motorcycle","2024","125 SX Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06b68641a2726ffe75e0/2024-125-sx-chassis-parts"
"KTM","Motorcycle","2024","125 SX/XC Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c06bb8641a2726ffe75f8/2024-125-sx-xc-engine-parts"
"KTM","Motorcycle","2024","125 XC Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06bb8641a2726ffe7607/2024-125-xc-chassis-parts"
"KTM","Motorcycle","2024","1290 SUPER ADV. S/R Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f6f641b4bccca1c817842/2024-1290-super-adv-s-r-engine-parts"
"KTM","Motorcycle","2024","1290 SUPER ADVENTURE R OT Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6f771b4bccca1c817857/2024-1290-super-adventure-r-ot-chassis-parts"
"KTM","Motorcycle","2024","1390 SUPER DUKE R EVO, black Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6f941b4bccca1c817878/2024-1390-super-duke-r-evo-black-chassis-parts"
"KTM","Motorcycle","2024","1390 SUPER DUKE R EVO, orange Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6faf1b4bccca1c817896/2024-1390-super-duke-r-evo-orange-chassis-parts"
"KTM","Motorcycle","2024","150 XC-W Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06bc8641a2726ffe7621/2024-150-xc-w-chassis-parts"
"KTM","Motorcycle","2024","150 XC-W Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c06bc8641a2726ffe763c/2024-150-xc-w-engine-parts"
"KTM","Motorcycle","2024","250 Duke Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f6fcd1b4bccca1c8178b4/2024-250-duke-engine-parts"
"KTM","Motorcycle","2024","250 SX Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06bd8641a2726ffe764e/2024-250-sx-chassis-parts"
"KTM","Motorcycle","2024","250 SX-F Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06bd8641a2726ffe7666/2024-250-sx-f-chassis-parts"
"KTM","Motorcycle","2024","250 XC Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06be8641a2726ffe767e/2024-250-xc-chassis-parts"
"KTM","Motorcycle","2024","250 XC-F Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06be8641a2726ffe7698/2024-250-xc-f-chassis-parts"
"KTM","Motorcycle","2024","250 XC-F Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c06bf8641a2726ffe76b2/2024-250-xc-f-engine-parts"
"KTM","Motorcycle","2024","250 XC-W Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06c08641a2726ffe76d7/2024-250-xc-w-chassis-parts"
"KTM","Motorcycle","2024","250 XC-W TPI Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c06bf8641a2726ffe76c6/2024-250-xc-w-tpi-engine-parts"
"KTM","Motorcycle","2024","300 SX Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06c08641a2726ffe76f2/2024-300-sx-chassis-parts"
"KTM","Motorcycle","2024","300 SX Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c06c18641a2726ffe770a/2024-300-sx-engine-parts"
"KTM","Motorcycle","2024","300 XC Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06c18641a2726ffe771a/2024-300-xc-chassis-parts"
"KTM","Motorcycle","2024","300 XC Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c06c28641a2726ffe7734/2024-300-xc-engine-parts"
"KTM","Motorcycle","2024","300 XC-W Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06c38641a2726ffe7755/2024-300-xc-w-chassis-parts"
"KTM","Motorcycle","2024","300 XC-W TPI Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c06c28641a2726ffe7744/2024-300-xc-w-tpi-engine-parts"
"KTM","Motorcycle","2024","350 EXC-F Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c06c48641a2726ffe7784/2024-350-exc-f-chassis-parts"
